67,0.32125,1,2,0.25322,1.3898,0.27363,0
68,0.32605,1,2,0.2532,1.3895,0.27357,0
69,0.33084,1,2,0.25323,1.3893,0.27348,0
70,0.33563,1,2,0.25329,1.3891,0.27335,0
71,0.34043,1,2,0.25337,1.3889,0.27317,0
72,0.34522,1,2,0.25347,1.3887,0.27293,0
73,0.35002,1,2,0.25358,1.3886,0.27264,0
74,0.35481,1,2,0.25368,1.3885,0.27229,0
75,0.35961,1,2,0.25378,1.3884,0.2719,0
76,0.3644,1,2,0.25386,1.3884,0.2715,0
77,0.3692,1,2,0.25392,1.3884,0.27112,0
78,0.37399,1,2,0.25396,1.3885,0.27082,0
79,0.37879,1,2,0.25397,1.3887,0.27066,0
80,0.38358,1,2,0.25396,1.389,0.27069,0
81,0.38837,1,2,0.25392,1.3894,0.27096,0
82,0.39317,1,2,0.25387,1.3898,0.27152,0
83,0.39796,1,2,0.25381,1.3903,0.27239,0
84,0.40276,1,2,0.25374,1.3908,0.27357,0
85,0.40755,1,2,0.25368,1.3914,0.27505,0
86,0.41235,1,2,0.25363,1.3919,0.27679,0
87,0.41714,1,2,0.25358,1.3924,0.27871,0
88,0.42193,1,2,0.25354,1.3927,0.28075,0
89,0.42673,1,2,0.25349,1.393,0.2828,0
90,0.43152,1,2,0.25343,1.3931,0.28478,0
91,0.43632,1,2,0.25336,1.393,0.28658,0
92,0.44111,1,2,0.25325,1.3928,0.28813,0
93,0.44591,1,2,0.25311,1.3924,0.28935,0
94,0.4507,1,2,0.25293,1.3919,0.29021,0
95,0.45549,1,2,0.25272,1.3912,0.29065,0
96,0.46029,1,2,0.25248,1.3905,0.2907,0
97,0.46508,1,2,0.25222,1.3897,0.29037,0
98,0.46988,1,2,0.25196,1.3889,0.28969,0
99,0.47467,1,2,0.2517,1.3881,0.28872,0
100,0.47946,1,2,0.25145,1.3874,0.28753,0
101,0.48426,1,2,0.25122,1.3868,0.28615,0
102,0.48905,1,2,0.25103,1.3863,0.28465,0
103,0.49385,1,2,0.25087,1.3859,0.28307,0
104,0.49864,1,2,0.25076,1.3856,0.28145,0
105,0.50343,1,2,0.25069,1.3855,0.27982,0
106,0.50823,1,2,0.25067,1.3855,0.27821,0
107,0.51302,1,2,0.25071,1.3856,0.27663,0
108,0.51782,1,2,0.25079,1.3857,0.2751,0
109,0.52261,1,2,0.25093,1.386,0.27364,0
110,0.5274,1,2,0.2511,1.3862,0.27227,0
111,0.5322,1,2,0.25131,1.3865,0.27103,0
112,0.53699,1,2,0.25153,1.3868,0.26993,0
113,0.54179,1,2,0.25176,1.387,0.26901,0
114,0.54658,1,2,0.25197,1.3873,0.26829,0
115,0.55137,1,2,0.25216,1.3876,0.26778,0
116,0.55617,1,2,0.25231,1.3878,0.26752,0
117,0.56096,1,2,0.25242,1.3881,0.26753,0
118,0.56576,1,2,0.25249,1.3884,0.26786,0
119,0.57055,1,2,0.25251,1.3886,0.26855,0
120,0.57534,1,2,0.2525,1.3889,0.26961,0
121,0.58014,1,2,0.25245,1.3893,0.2711,0
122,0.58493,1,2,0.25239,1.3896,0.27301,0
123,0.58973,1,2,0.2523,1.39,0.27537,0
124,0.59452,1,2,0.25222,1.3904,0.27816,0
125,0.59931,1,2,0.25213,1.3907,0.28136,0
126,0.60411,1,2,0.25204,1.3911,0.28493,0
127,0.6089,1,2,0.25195,1.3915,0.28881,0
128,0.61369,1,2,0.25187,1.3917,0.29295,0
129,0.61849,1,2,0.25177,1.392,0.29725,0
130,0.62328,1,2,0.25167,1.3921,0.3016,0
131,0.62808,1,2,0.25156,1.3921,0.3059,0
132,0.63287,1,2,0.25143,1.392,0.31,0
133,0.63766,1,2,0.25129,1.3917,0.31378,0
134,0.64246,1,2,0.25115,1.3912,0.31709,0
135,0.64725,1,2,0.25102,1.3905,0.31978,0
136,0.65204,1,2,0.25089,1.3897,0.32172,0
137,0.65684,1,2,0.25079,1.3886,0.32279,0
138,0.66163,1,2,0.25073,1.3874,0.32287,0
139,0.66643,1,2,0.2507,1.386,0.32188,0
140,0.67122,1,2,0.25071,1.3844,0.31976,0
141,0.67601,1,2,0.25076,1.3828,0.3165,0
142,0.68081,1,2,0.25086,1.3811,0.31213,0
143,0.6856,1,2,0.251,1.3795,0.30672,0
144,0.69039,1,2,0.25118,1.378,0.30037,0
145,0.69519,1,2,0.25141,1.3768,0.29326,0
146,0.69998,1,2,0.25167,1.3758,0.28558,0
147,0.70477,1,2,0.25197,1.3752,0.27758,0
148,0.70957,1,2,0.25231,1.375,0.26951,0
149,0.71436,1,2,0.25267,1.3752,0.26164,0
150,0.71916,1,2,0.25305,1.3759,0.25425,0
151,0.72395,1,2,0.25345,1.3771,0.24759,0
152,0.72874,1,2,0.25385,1.3788,0.24191,0
153,0.73354,1,2,0.25426,1.3808,0.23742,0
154,0.73833,1,2,0.25466,1.3833,0.23431,0
155,0.74312,1,2,0.25506,1.3859,0.23272,0
156,0.74792,1,2,0.25546,1.3888,0.23272,0
157,0.75271,1,2,0.25584,1.3918,0.23437,0
158,0.7575,1,2,0.25621,1.3948,0.23763,0
159,0.7623,1,2,0.25654,1.3976,0.24244,0
160,0.76709,1,2,0.25683,1.4003,0.24865,0
161,0.77189,1,2,0.25705,1.4026,0.2561,0
162,0.77668,1,2,0.25716,1.4046,0.26452,0
163,0.78147,1,2,0.25716,1.406,0.27366,0
164,0.78627,1,2,0.25701,1.407,0.2832,0
165,0.79106,1,2,0.2567,1.4075,0.29283,0
166,0.79585,1,2,0.25624,1.4073,0.3022,0
167,0.80065,1,2,0.25564,1.4067,0.311,0
168,0.80544,1,2,0.25493,1.4055,0.3189,0
169,0.81023,1,2,0.25412,1.4038,0.3256,0
170,0.81503,1,2,0.25327,1.4017,0.33082,0
171,0.81982,1,2,0.25242,1.3992,0.33437,0
172,0.82462,1,2,0.2516,1.3964,0.33609,0
173,0.82941,1,2,0.25086,1.3933,0.33591,0
174,0.8342,1,2,0.25023,1.3901,0.33381,0
175,0.839,1,2,0.24975,1.3869,0.32985,0
176,0.84379,1,2,0.24944,1.3838,0.32415,0
177,0.84858,1,2,0.24932,1.3809,0.31694,0
178,0.85338,1,2,0.24939,1.3783,0.30851,0
179,0.85817,1,2,0.24969,1.3763,0.29921,0
180,0.86297,1,2,0.25019,1.3747,0.28945,0
181,0.86776,1,2,0.2509,1.3739,0.27963,0
182,0.87255,1,2,0.25179,1.3737,0.27018,0
183,0.87735,1,2,0.25284,1.3742,0.26148,0
184,0.88214,1,2,0.254,1.3754,0.25391,0
185,0.88694,1,2,0.25521,1.3772,0.24779,0
186,0.89173,1,2,0.25641,1.3796,0.24341,0
187,0.89652,1,2,0.25753,1.3824,0.24093,0
188,0.90132,1,2,0.25851,1.3856,0.24047,0
189,0.90611,1,2,0.25926,1.389,0.24202,0
190,0.9109,1,2,0.25976,1.3925,0.24551,0
191,0.9157,1,2,0.25996,1.3958,0.25072,0
192,0.92049,1,2,0.25986,1.3989,0.25739,0
193,0.92529,1,2,0.25947,1.4016,0.26514,0
194,0.93008,1,2,0.25884,1.4038,0.2736,0
195,0.93487,1,2,0.25801,1.4054,0.28233,0
196,0.93967,1,2,0.25705,1.4064,0.29092,0
197,0.94446,1,2,0.25603,1.4067,0.29896,0
198,0.94926,1,2,0.255,1.4063,0.3061,0
199,0.95405,1,2,0.25402,1.4054,0.31201,0
200,0.95884,1,2,0.25315,1.4038,0.31644,0
201,0.96364,1,2,0.25242,1.4018,0.31922,0
202,0.96843,1,2,0.25186,1.3994,0.32028,0
203,0.97323,1,2,0.25148,1.3968,0.31963,0
204,0.97802,1,2,0.25127,1.3942,0.31739,0
205,0.98281,1,2,0.25122,1.3916,0.31376,0
206,0.98761,1,2,0.25132,1.3892,0.309,0
207,0.9924,1,2,0.25153,1.3871,0.30343,0
208,0.9972,1,2,0.25184,1.3854,0.29741,0
209,1.002,1,2,0.2522,1.3842,0.2913,0
210,1.0068,1,2,0.25259,1.3835,0.28546,0
211,1.0116,1,2,0.25296,1.3833,0.28021,0
212,1.0164,1,2,0.25329,1.3837,0.27584,0
213,1.0212,1,2,0.25354,1.3845,0.27255,0
214,1.026,1,2,0.25369,1.3857,0.27051,0
215,1.0308,1,2,0.25371,1.3872,0.26979,0
216,1.0355,1,2,0.25361,1.3889,0.27039,0
217,1.0403,1,2,0.25337,1.3907,0.27228,0
218,1.0451,1,2,0.25301,1.3925,0.27531,0
219,1.0499,1,2,0.25253,1.3941,0.2793,0
220,1.0547,1,2,0.25197,1.3954,0.284,0
221,1.0595,1,2,0.25135,1.3963,0.2891,0
222,1.0643,1,2,0.2507,1.3967,0.29428,0
223,1.0691,1,2,0.25007,1.3965,0.29918,0
224,1.0739,1,2,0.24949,1.3958,0.30348,0
225,1.0787,1,2,0.249,1.3945,0.30685,0
226,1.0835,1,2,0.24864,1.3926,0.30903,0
227,1.0883,1,2,0.24842,1.3902,0.3098,0
228,1.0931,1,2,0.24837,1.3874,0.30904,0
229,1.0979,1,2,0.2485,1.3844,0.30674,0
230,1.1027,1,2,0.24879,1.3814,0.30297,0
231,1.1075,1,2,0.24923,1.3784,0.29789,0
232,1.1123,1,2,0.2498,1.3757,0.29178,0
233,1.1171,1,2,0.25047,1.3735,0.28494,0
234,1.1218,1,2,0.25121,1.3719,0.27774,0
235,1.1266,1,2,0.25199,1.3709,0.27058,0
236,1.1314,1,2,0.25279,1.3708,0.26381,0
237,1.1362,1,2,0.25359,1.3714,0.25779,0
238,1.141,1,2,0.25437,1.3729,0.25282,0
239,1.1458,1,2,0.25512,1.375,0.24914,0
240,1.1506,1,2,0.25582,1.3778,0.24693,0
241,1.1554,1,2,0.25646,1.381,0.2463,0
242,1.1602,1,2,0.257,1.3845,0.24724,0
243,1.165,1,2,0.25743,1.3881,0.24965,0
244,1.1698,1,2,0.25772,1.3915,0.25334,0
245,1.1746,1,2,0.25785,1.3945,0.25804,0
246,1.1794,1,2,0.2578,1.3971,0.26344,0
247,1.1842,1,2,0.25758,1.399,0.26919,0
248,1.189,1,2,0.25719,1.4003,0.27493,0
249,1.1938,1,2,0.25664,1.4008,0.28033,0
250,1.1985,1,2,0.25597,1.4006,0.28509,0
251,1.2033,1,2,0.25522,1.3996,0.28897,0
252,1.2081,1,2,0.25442,1.3981,0.29181,0
253,1.2129,1,2,0.25361,1.396,0.2935,0
254,1.2177,1,2,0.25284,1.3936,0.29401,0
255,1.2225,1,2,0.25213,1.3909,0.29339,0
256,1.2273,1,2,0.25153,1.3882,0.29172,0
257,1.2321,1,2,0.25104,1.3855,0.28915,0
258,1.2369,1,2,0.2507,1.3831,0.28587,0
259,1.2417,1,2,0.2505,1.3811,0.2821,0
260,1.2465,1,2,0.25046,1.3794,0.27807,0
261,1.2513,1,2,0.25056,1.3783,0.274,0
262,1.2561,1,2,0.25081,1.3777,0.27012,0
263,1.2609,1,2,0.25119,1.3776,0.26665,0
264,1.2657,1,2,0.2517,1.3781,0.26379,0
265,1.2705,1,2,0.25231,1.379,0.26172,0
266,1.2753,1,2,0.253,1.3802,0.26055,0
267,1.28,1,2,0.25374,1.3818,0.26036,0
268,1.2848,1,2,0.2545,1.3836,0.26116,0
269,1.2896,1,2,0.25524,1.3855,0.26289,0
270,1.2944,1,2,0.25593,1.3874,0.26548,0
271,1.2992,1,2,0.25652,1.3892,0.26877,0
272,1.304,1,2,0.25699,1.3909,0.27261,0
273,1.3088,1,2,0.25732,1.3923,0.27679,0
274,1.3136,1,2,0.2575,1.3934,0.28111,0
275,1.3184,1,2,0.25752,1.3942,0.28535,0
276,1.3232,1,2,0.2574,1.3945,0.28931,0
277,1.328,1,2,0.25714,1.3945,0.29282,0
278,1.3328,1,2,0.25677,1.394,0.29569,0
279,1.3376,1,2,0.2563,1.3932,0.29779,0
280,1.3424,1,2,0.25578,1.392,0.29898,0
281,1.3472,1,2,0.25523,1.3906,0.29917,0
282,1.352,1,2,0.25468,1.3891,0.29829,0
283,1.3568,1,2,0.25416,1.3874,0.29634,0
284,1.3615,1,2,0.25371,1.3858,0.2934,0
285,1.3663,1,2,0.25336,1.3843,0.2896,0
286,1.3711,1,2,0.25311,1.3831,0.28512,0
287,1.3759,1,2,0.253,1.3821,0.28015,0
288,1.3807,1,2,0.25302,1.3816,0.27493,0
289,1.3855,1,2,0.25318,1.3814,0.26969,0
290,1.3903,1,2,0.25348,1.3816,0.26468,0
291,1.3951,1,2,0.2539,1.3822,0.26013,0
292,1.3999,1,2,0.25444,1.3832,0.25625,0
293,1.4047,1,2,0.25508,1.3845,0.25322,0
294,1.4095,1,2,0.25578,1.3861,0.25118,0
295,1.4143,1,2,0.25653,1.3879,0.25025,0
296,1.4191,1,2,0.25728,1.3898,0.25052,0
297,1.4239,1,2,0.25799,1.3917,0.25203,0
298,1.4287,1,2,0.25859,1.3935,0.25475,0
299,1.4335,1,2,0.25904,1.3952,0.2586,0
300,1.4383,1,2,0.2593,1.3967,0.26346,0
301,1.443,1,2,0.25931,1.3979,0.26919,0
302,1.4478,1,2,0.25906,1.3988,0.27559,0
303,1.4526,1,2,0.25853,1.3994,0.28247,0
304,1.4574,1,2,0.25776,1.3997,0.28956,0
305,1.4622,1,2,0.25676,1.3996,0.2966,0
306,1.467,1,2,0.2556,1.3992,0.3033,0
307,1.4718,1,2,0.25433,1.3986,0.30941,0
308,1.4766,1,2,0.25301,1.3976,0.3147,0
309,1.4814,1,2,0.25172,1.3964,0.31903,0
310,1.4862,1,2,0.25051,1.3949,0.32223,0
311,1.491,1,2,0.24942,1.3931,0.32419,0
312,1.4958,1,2,0.24851,1.3912,0.32483,0
313,1.5006,1,2,0.2478,1.3891,0.32412,0
314,1.5054,1,2,0.24731,1.3869,0.3221,0
315,1.5102,1,2,0.24706,1.3847,0.31883,0
316,1.515,1,2,0.24704,1.3824,0.3144,0
317,1.5198,1,2,0.24727,1.3803,0.30895,0
318,1.5245,1,2,0.24774,1.3784,0.30262,0
319,1.5293,1,2,0.24843,1.3767,0.2956,0
320,1.5341,1,2,0.24932,1.3752,0.28812,0
321,1.5389,1,2,0.25036,1.3741,0.28041,0
322,1.5437,1,2,0.25152,1.3734,0.27274,0
323,1.5485,1,2,0.25272,1.3731,0.26535,0
324,1.5533,1,2,0.2539,1.3732,0.25847,0
325,1.5581,1,2,0.25499,1.3738,0.2523,0
326,1.5629,1,2,0.25592,1.3747,0.247,0
327,1.5677,1,2,0.25667,1.376,0.24266,0
328,1.5725,1,2,0.25719,1.3777,0.23934,0
329,1.5773,1,2,0.25747,1.3796,0.23706,0
330,1.5821,1,2,0.25753,1.3818,0.23587,0
331,1.5869,1,2,0.2574,1.3841,0.23579,0
332,1.5917,1,2,0.2571,1.3865,0.23684,0
333,1.5965,1,2,0.25669,1.3889,0.23902,0
334,1.6013,1,2,0.25621,1.3913,0.24229,0
335,1.6061,1,2,0.25572,1.3936,0.2466,0
336,1.6108,1,2,0.25525,1.3957,0.25184,0
337,1.6156,1,2,0.25485,1.3976,0.2579,0
338,1.6204,1,2,0.25455,1.3993,0.26465,0
339,1.6252,1,2,0.25436,1.4006,0.27195,0
340,1.63,1,2,0.25428,1.4016,0.2796,0
341,1.6348,1,2,0.25431,1.4022,0.28742,0
342,1.6396,1,2,0.25444,1.4024,0.29522,0
343,1.6444,1,2,0.25462,1.4022,0.3028,0
344,1.6492,1,2,0.25484,1.4017,0.31,0
345,1.654,1,2,0.25506,1.4007,0.31664,0
346,1.6588,1,2,0.25524,1.3993,0.32256,0
347,1.6636,1,2,0.25534,1.3977,0.32759,0
348,1.6684,1,2,0.25534,1.3957,0.33156,0
349,1.6732,1,2,0.25523,1.3936,0.33433,0
350,1.678,1,2,0.25499,1.3913,0.33577,0
351,1.6828,1,2,0.25462,1.3889,0.33581,0
352,1.6876,1,2,0.25416,1.3864,0.33438,0
353,1.6923,1,2,0.25361,1.384,0.33147,0
354,1.6971,1,2,0.25301,1.3817,0.32711,0
355,1.7019,1,2,0.2524,1.3796,0.32136,0
356,1.7067,1,2,0.25182,1.3777,0.31435,0
357,1.7115,1,2,0.25132,1.3761,0.30628,0
358,1.7163,1,2,0.25093,1.3749,0.29737,0
359,1.7211,1,2,0.25069,1.374,0.2879,0
360,1.7259,1,2,0.25062,1.3736,0.27817,0
361,1.7307,1,2,0.25074,1.3737,0.2685,0
362,1.7355,1,2,0.25106,1.3742,0.25919,0
363,1.7403,1,2,0.25156,1.3753,0.25057,0
364,1.7451,1,2,0.25221,1.3768,0.24294,0
365,1.7499,1,2,0.25299,1.3787,0.23657,0
366,1.7547,1,2,0.25384,1.3811,0.23167,0
367,1.7595,1,2,0.2547,1.3837,0.2284,0
368,1.7643,1,2,0.25553,1.3864,0.22684,0
369,1.7691,1,2,0.25626,1.3893,0.22699,0
370,1.7739,1,2,0.25685,1.3922,0.22876,0
371,1.7786,1,2,0.25724,1.3949,0.23198,0
372,1.7834,1,2,0.25743,1.3974,0.23643,0
373,1.7882,1,2,0.25739,1.3996,0.24184,0
374,1.793,1,2,0.25715,1.4014,0.24794,0
375,1.7978,1,2,0.25674,1.4029,0.25449,0
376,1.8026,1,2,0.2562,1.4039,0.26128,0
377,1.8074,1,2,0.25559,1.4045,0.26813,0
378,1.8122,1,2,0.25498,1.4048,0.2749,0
379,1.817,1,2,0.25442,1.4047,0.28145,0
380,1.8218,1,2,0.25397,1.4044,0.28767,0
381,1.8266,1,2,0.25366,1.4039,0.29347,0
382,1.8314,1,2,0.25354,1.4032,0.29879,0
383,1.8362,1,2,0.2536,1.4025,0.30355,0
384,1.841,1,2,0.25387,1.4017,0.3077,0
385,1.8458,1,2,0.25431,1.4008,0.31117,0
386,1.8506,1,2,0.25492,1.3999,0.3139,0
387,1.8554,1,2,0.25563,1.3989,0.31586,0
388,1.8601,1,2,0.2564,1.3979,0.31699,0
389,1.8649,1,2,0.25715,1.3968,0.31727,0
390,1.8697,1,2,0.25782,1.3956,0.31665,0
391,1.8745,1,2,0.25833,1.3943,0.31512,0
392,1.8793,1,2,0.25863,1.3928,0.31266,0
393,1.8841,1,2,0.25867,1.3913,0.30931,0
394,1.8889,1,2,0.25843,1.3897,0.30511,0
395,1.8937,1,2,0.25793,1.3881,0.30009,0
396,1.8985,1,2,0.25718,1.3866,0.29428,0
397,1.9033,1,2,0.25625,1.3852,0.28776,0
398,1.9081,1,2,0.25518,1.384,0.28063,0
399,1.9129,1,2,0.25407,1.383,0.2731,0
400,1.9177,1,2,0.25298,1.3823,0.26541,0
401,1.9225,1,2,0.25199,1.3819,0.25783,0
402,1.9273,1,2,0.25116,1.3818,0.25059,0
403,1.9321,1,2,0.25054,1.3821,0.24391,0
404,1.9369,1,2,0.25016,1.3828,0.23801,0
405,1.9416,1,2,0.25004,1.3838,0.23308,0
406,1.9464,1,2,0.2502,1.3852,0.22929,0
407,1.9512,1,2,0.25062,1.3869,0.22679,0
408,1.956,1,2,0.25127,1.3889,0.22565,0
409,1.9608,1,2,0.25213,1.391,0.2259,0
410,1.9656,1,2,0.25313,1.3933,0.22753,0
411,1.9704,1,2,0.25421,1.3956,0.23048,0
412,1.9752,1,2,0.2553,1.3978,0.23465,0
413,1.98,1,2,0.25633,1.4,0.2399,0
414,1.9848,1,2,0.25721,1.4018,0.24604,0
415,1.9896,1,2,0.25788,1.4033,0.25284,0
416,1.9944,1,2,0.2583,1.4044,0.26002,0
417,1.9992,1,2,0.25842,1.4051,0.2673,0
418,2.004,1,2,0.25826,1.4053,0.27437,0
419,2.0088,1,2,0.25784,1.405,0.28095,0
420,2.0136,1,2,0.25722,1.4043,0.28679,0
421,2.0183,1,2,0.25646,1.4032,0.29174,0
422,2.0231,1,2,0.25565,1.4017,0.29567,0
423,2.0279,1,2,0.25487,1.3999,0.29855,0
424,2.0327,1,2,0.25419,1.398,0.30035,0
425,2.0375,1,2,0.25369,1.3961,0.30111,0
426,2.0423,1,2,0.25345,1.3943,0.30161,0
427,2.0471,1,2,0.25345,1.3926,0.30133,0
428,2.0519,1,2,0.25367,1.391,0.30032,0
429,2.0567,1,2,0.25411,1.3896,0.2987,0
430,2.0615,1,2,0.25473,1.3883,0.29662,0
431,2.0663,1,2,0.25549,1.3872,0.29425,0
432,2.0711,1,2,0.25633,1.3863,0.29178,0
433,2.0759,1,2,0.25718,1.3856,0.28933,0
434,2.0807,1,2,0.25797,1.3851,0.287,0
435,2.0855,1,2,0.25864,1.3846,0.28485,0
436,2.0903,1,2,0.25914,1.3842,0.2829,0
437,2.0951,1,2,0.25941,1.3839,0.28114,0
438,2.0998,1,2,0.25942,1.3835,0.27957,0
439,2.1046,1,2,0.25918,1.3832,0.27812,0
440,2.1094,1,2,0.25867,1.3829,0.27671,0
441,2.1142,1,2,0.25792,1.3825,0.27529,0
442,2.119,1,2,0.25697,1.3823,0.2738,0
443,2.1238,1,2,0.25586,1.382,0.27225,0
444,2.1286,1,2,0.25467,1.3819,0.27068,0
445,2.1334,1,2,0.25346,1.3819,0.26916,0
446,2.1382,1,2,0.25231,1.382,0.26775,0
447,2.143,1,2,0.2513,1.3824,0.2665,0
448,2.1478,1,2,0.25048,1.3829,0.26547,0
449,2.1526,1,2,0.24991,1.3835,0.26469,0
450,2.1574,1,2,0.24962,1.3844,0.26421,0
451,2.1622,1,2,0.24963,1.3853,0.26406,0
452,2.167,1,2,0.24991,1.3864,0.26424,0
453,2.1718,1,2,0.25044,1.3875,0.26477,0
454,2.1765,1,2,0.25118,1.3886,0.26564,0
455,2.1813,1,2,0.25205,1.3896,0.26683,0
456,2.1861,1,2,0.25299,1.3906,0.26831,0
457,2.1909,1,2,0.25393,1.3915,0.27006,0
458,2.1957,1,2,0.25479,1.3923,0.27206,0
459,2.2005,1,2,0.25552,1.393,0.27429,0
460,2.2053,1,2,0.25607,1.3936,0.27671,0
461,2.2101,1,2,0.25642,1.394,0.27928,0
462,2.2149,1,2,0.25655,1.3943,0.28193,0
463,2.2197,1,2,0.25649,1.3944,0.28457,0
464,2.2245,1,2,0.25625,1.3944,0.28708,0
465,2.2293,1,2,0.25589,1.3942,0.28933,0
466,2.2341,1,2,0.25543,1.3939,0.2912,0
467,2.2389,1,2,0.25493,1.3934,0.29259,0
468,2.2437,1,2,0.25445,1.3928,0.29341,0
469,2.2485,1,2,0.25401,1.392,0.29362,0
470,2.2532,1,2,0.25366,1.3912,0.29324,0
471,2.258,1,2,0.25345,1.3903,0.29232,0
472,2.2628,1,2,0.25338,1.3894,0.29095,0
473,2.2676,1,2,0.25347,1.3886,0.28925,0
474,2.2724,1,2,0.25372,1.3879,0.28736,0
475,2.2772,1,2,0.25411,1.3873,0.28542,0
476,2.282,1,2,0.25463,1.3869,0.28355,0
477,2.2868,1,2,0.25522,1.3867,0.28183,0
478,2.2916,1,2,0.25585,1.3866,0.28033,0
479,2.2964,1,2,0.25646,1.3867,0.27905,0
480,2.3012,1,2,0.25701,1.3868,0.27799,0
481,2.306,1,2,0.25746,1.3871,0.27712,0
482,2.3108,1,2,0.25776,1.3873,0.2764,0
483,2.3156,1,2,0.25789,1.3875,0.27577,0
484,2.3204,1,2,0.25783,1.3876,0.27517,0
485,2.3252,1,2,0.2576,1.3877,0.27454,0
486,2.33,1,2,0.25719,1.3877,0.27381,0
487,2.3347,1,2,0.25665,1.3877,0.27297,0
488,2.3395,1,2,0.256,1.3877,0.27201,0
489,2.3443,1,2,0.25529,1.3877,0.27093,0
490,2.3491,1,2,0.25458,1.3878,0.26978,0
491,2.3539,1,2,0.25391,1.388,0.26861,0
492,2.3587,1,2,0.25335,1.3884,0.26748,0
493,2.3635,1,2,0.25293,1.389,0.26646,0
494,2.3683,1,2,0.25268,1.3897,0.26561,0
495,2.3731,1,2,0.25263,1.3906,0.26502,0
496,2.3779,1,2,0.25277,1.3916,0.26472,0
497,2.3827,1,2,0.25309,1.3927,0.26474,0
498,2.3875,1,2,0.25357,1.3938,0.26512,0
499,2.3923,1,2,0.25416,1.3949,0.26582,0
500,2.3971,1,2,0.25481,1.3959,0.26683,0
501,2.4019,1,2,0.25547,1.3967,0.26809,0
502,2.4067,1,2,0.25607,1.3973,0.26955,0
